clone_id	n_seq	freq	cum_freq	rank
1	1	0.03333333333333333	0.03333333333333333	1
2	1	0.03333333333333333	0.06666666666666667	2
3	1	0.03333333333333333	0.1	3
4	1	0.03333333333333333	0.13333333333333333	4
5	1	0.03333333333333333	0.16666666666666666	5
6	1	0.03333333333333333	0.2	6
7	1	0.03333333333333333	0.23333333333333334	7
8	1	0.03333333333333333	0.26666666666666666	8
9	1	0.03333333333333333	0.3	9
10	1	0.03333333333333333	0.3333333333333333	10
11	1	0.03333333333333333	0.36666666666666664	11
12	1	0.03333333333333333	0.4	12
13	1	0.03333333333333333	0.43333333333333335	13
14	1	0.03333333333333333	0.4666666666666667	14
15	1	0.03333333333333333	0.5	15
16	1	0.03333333333333333	0.5333333333333333	16
17	1	0.03333333333333333	0.5666666666666667	17
18	1	0.03333333333333333	0.6	18
19	1	0.03333333333333333	0.6333333333333333	19
20	1	0.03333333333333333	0.6666666666666666	20
21	1	0.03333333333333333	0.7	21
22	1	0.03333333333333333	0.7333333333333333	22
23	1	0.03333333333333333	0.7666666666666666	23
24	1	0.03333333333333333	0.8	24
25	1	0.03333333333333333	0.8333333333333334	25
26	1	0.03333333333333333	0.8666666666666667	26
27	1	0.03333333333333333	0.9	27
28	1	0.03333333333333333	0.9333333333333333	28
29	1	0.03333333333333333	0.9666666666666667	29
30	1	0.03333333333333333	1	30
