clone_id	n_seq	freq	rank
1680	1	1.0004001600640257e-4	1996
1681	1	1.0004001600640257e-4	1997
1682	1	1.0004001600640257e-4	1998
1683	1	1.0004001600640257e-4	1999
1684	1	1.0004001600640257e-4	2000
1685	1	1.0004001600640257e-4	2001
1686	1	1.0004001600640257e-4	2002
1687	1	1.0004001600640257e-4	2003
1688	1	1.0004001600640257e-4	2004
1689	1	1.0004001600640257e-4	2005
1690	1	1.0004001600640257e-4	2006
1691	1	1.0004001600640257e-4	2007
1692	1	1.0004001600640257e-4	2008
1693	1	1.0004001600640257e-4	2009
1694	1	1.0004001600640257e-4	2010
1695	1	1.0004001600640257e-4	2011
1696	1	1.0004001600640257e-4	2012
1697	1	1.0004001600640257e-4	2013
1698	1	1.0004001600640257e-4	2014
1699	1	1.0004001600640257e-4	2015
1700	1	1.0004001600640257e-4	2016
1701	1	1.0004001600640257e-4	2017
1702	1	1.0004001600640257e-4	2018
1703	1	1.0004001600640257e-4	2019
1704	1	1.0004001600640257e-4	2020
1705	1	1.0004001600640257e-4	2021
1706	1	1.0004001600640257e-4	2022
1707	1	1.0004001600640257e-4	2023
1708	1	1.0004001600640257e-4	2024
1709	1	1.0004001600640257e-4	2025
1710	1	1.0004001600640257e-4	2026
1711	1	1.0004001600640257e-4	2027
1712	1	1.0004001600640257e-4	2028
1713	1	1.0004001600640257e-4	2029
1714	1	1.0004001600640257e-4	2030
1715	1	1.0004001600640257e-4	2031
1716	1	1.0004001600640257e-4	2032
1717	1	1.0004001600640257e-4	2033
1718	1	1.0004001600640257e-4	2034
1719	1	1.0004001600640257e-4	2035
1720	1	1.0004001600640257e-4	2036
1721	1	1.0004001600640257e-4	2037
1722	1	1.0004001600640257e-4	2038
1723	1	1.0004001600640257e-4	2039
1724	1	1.0004001600640257e-4	2040
1725	1	1.0004001600640257e-4	2041
1726	1	1.0004001600640257e-4	2042
1727	1	1.0004001600640257e-4	2043
1728	1	1.0004001600640257e-4	2044
1729	1	1.0004001600640257e-4	2045
1730	1	1.0004001600640257e-4	2046
1731	1	1.0004001600640257e-4	2047
1732	1	1.0004001600640257e-4	2048
1733	1	1.0004001600640257e-4	2049
1734	1	1.0004001600640257e-4	2050
1735	1	1.0004001600640257e-4	2051
1736	1	1.0004001600640257e-4	2052
1737	1	1.0004001600640257e-4	2053
1738	1	1.0004001600640257e-4	2054
1739	1	1.0004001600640257e-4	2055
1740	1	1.0004001600640257e-4	2056
1741	1	1.0004001600640257e-4	2057
1742	1	1.0004001600640257e-4	2058
1743	1	1.0004001600640257e-4	2059
1744	1	1.0004001600640257e-4	2060
1745	1	1.0004001600640257e-4	2061
1746	1	1.0004001600640257e-4	2062
1747	1	1.0004001600640257e-4	2063
1748	1	1.0004001600640257e-4	2064
1749	1	1.0004001600640257e-4	2065
1750	1	1.0004001600640257e-4	2066
1751	1	1.0004001600640257e-4	2067
1752	1	1.0004001600640257e-4	2068
1753	1	1.0004001600640257e-4	2069
1754	1	1.0004001600640257e-4	2070
1755	1	1.0004001600640257e-4	2071
1756	1	1.0004001600640257e-4	2072
1757	1	1.0004001600640257e-4	2073
1758	1	1.0004001600640257e-4	2074
1759	1	1.0004001600640257e-4	2075
1760	1	1.0004001600640257e-4	2076
1761	1	1.0004001600640257e-4	2077
1762	1	1.0004001600640257e-4	2078
1763	1	1.0004001600640257e-4	2079
1764	1	1.0004001600640257e-4	2080
1765	1	1.0004001600640257e-4	2081
1766	1	1.0004001600640257e-4	2082
1767	1	1.0004001600640257e-4	2083
1768	1	1.0004001600640257e-4	2084
1769	1	1.0004001600640257e-4	2085
1770	1	1.0004001600640257e-4	2086
1771	1	1.0004001600640257e-4	2087
1772	1	1.0004001600640257e-4	2088
1773	1	1.0004001600640257e-4	2089
1774	1	1.0004001600640257e-4	2090
1775	1	1.0004001600640257e-4	2091
1776	1	1.0004001600640257e-4	2092
1777	1	1.0004001600640257e-4	2093
1778	1	1.0004001600640257e-4	2094
1779	1	1.0004001600640257e-4	2095
1780	1	1.0004001600640257e-4	2096
1781	1	1.0004001600640257e-4	2097
1782	1	1.0004001600640257e-4	2098
1783	1	1.0004001600640257e-4	2099
1784	1	1.0004001600640257e-4	2100
1785	1	1.0004001600640257e-4	2101
1786	1	1.0004001600640257e-4	2102
1787	1	1.0004001600640257e-4	2103
1788	1	1.0004001600640257e-4	2104
1789	1	1.0004001600640257e-4	2105
1790	1	1.0004001600640257e-4	2106
1791	1	1.0004001600640257e-4	2107
1792	1	1.0004001600640257e-4	2108
1793	1	1.0004001600640257e-4	2109
1794	1	1.0004001600640257e-4	2110
1795	1	1.0004001600640257e-4	2111
1796	1	1.0004001600640257e-4	2112
1797	1	1.0004001600640257e-4	2113
1798	1	1.0004001600640257e-4	2114
1799	1	1.0004001600640257e-4	2115
1800	1	1.0004001600640257e-4	2116
1801	1	1.0004001600640257e-4	2117
1802	1	1.0004001600640257e-4	2118
1803	1	1.0004001600640257e-4	2119
1805	1	1.0004001600640257e-4	2120
1806	1	1.0004001600640257e-4	2121
1807	1	1.0004001600640257e-4	2122
1808	1	1.0004001600640257e-4	2123
1809	1	1.0004001600640257e-4	2124
1810	1	1.0004001600640257e-4	2125
1811	1	1.0004001600640257e-4	2126
1812	1	1.0004001600640257e-4	2127
1813	1	1.0004001600640257e-4	2128
1814	1	1.0004001600640257e-4	2129
1815	1	1.0004001600640257e-4	2130
1816	1	1.0004001600640257e-4	2131
1817	1	1.0004001600640257e-4	2132
1818	1	1.0004001600640257e-4	2133
1819	1	1.0004001600640257e-4	2134
1820	1	1.0004001600640257e-4	2135
1821	1	1.0004001600640257e-4	2136
1822	1	1.0004001600640257e-4	2137
1823	1	1.0004001600640257e-4	2138
1824	1	1.0004001600640257e-4	2139
1825	1	1.0004001600640257e-4	2140
1826	1	1.0004001600640257e-4	2141
1827	1	1.0004001600640257e-4	2142
1828	1	1.0004001600640257e-4	2143
1829	1	1.0004001600640257e-4	2144
1830	1	1.0004001600640257e-4	2145
1831	1	1.0004001600640257e-4	2146
1832	1	1.0004001600640257e-4	2147
1833	1	1.0004001600640257e-4	2148
1834	1	1.0004001600640257e-4	2149
1835	1	1.0004001600640257e-4	2150
1836	1	1.0004001600640257e-4	2151
1837	1	1.0004001600640257e-4	2152
1838	1	1.0004001600640257e-4	2153
1839	1	1.0004001600640257e-4	2154
1840	1	1.0004001600640257e-4	2155
1841	1	1.0004001600640257e-4	2156
1842	1	1.0004001600640257e-4	2157
1843	1	1.0004001600640257e-4	2158
1844	1	1.0004001600640257e-4	2159
1845	1	1.0004001600640257e-4	2160
1846	1	1.0004001600640257e-4	2161
1847	1	1.0004001600640257e-4	2162
1848	1	1.0004001600640257e-4	2163
1849	1	1.0004001600640257e-4	2164
1850	1	1.0004001600640257e-4	2165
1851	1	1.0004001600640257e-4	2166
1852	1	1.0004001600640257e-4	2167
1853	1	1.0004001600640257e-4	2168
1854	1	1.0004001600640257e-4	2169
1855	1	1.0004001600640257e-4	2170
1856	1	1.0004001600640257e-4	2171
1857	1	1.0004001600640257e-4	2172
1858	1	1.0004001600640257e-4	2173
1859	1	1.0004001600640257e-4	2174
1860	1	1.0004001600640257e-4	2175
1861	1	1.0004001600640257e-4	2176
1862	1	1.0004001600640257e-4	2177
1863	1	1.0004001600640257e-4	2178
1864	1	1.0004001600640257e-4	2179
1865	1	1.0004001600640257e-4	2180
1866	1	1.0004001600640257e-4	2181
1867	1	1.0004001600640257e-4	2182
1868	1	1.0004001600640257e-4	2183
1869	1	1.0004001600640257e-4	2184
1870	1	1.0004001600640257e-4	2185
1871	1	1.0004001600640257e-4	2186
1872	1	1.0004001600640257e-4	2187
1873	1	1.0004001600640257e-4	2188
1874	1	1.0004001600640257e-4	2189
1875	1	1.0004001600640257e-4	2190
1876	1	1.0004001600640257e-4	2191
1877	1	1.0004001600640257e-4	2192
1878	1	1.0004001600640257e-4	2193
1879	1	1.0004001600640257e-4	2194
1880	1	1.0004001600640257e-4	2195
1881	1	1.0004001600640257e-4	2196
1882	1	1.0004001600640257e-4	2197
1884	1	1.0004001600640257e-4	2198
1885	1	1.0004001600640257e-4	2199
1886	1	1.0004001600640257e-4	2200
1888	1	1.0004001600640257e-4	2201
1889	1	1.0004001600640257e-4	2202
1890	1	1.0004001600640257e-4	2203
1891	1	1.0004001600640257e-4	2204
1892	1	1.0004001600640257e-4	2205
1893	1	1.0004001600640257e-4	2206
1894	1	1.0004001600640257e-4	2207
1895	1	1.0004001600640257e-4	2208
1896	1	1.0004001600640257e-4	2209
1897	1	1.0004001600640257e-4	2210
1898	1	1.0004001600640257e-4	2211
1899	1	1.0004001600640257e-4	2212
1900	1	1.0004001600640257e-4	2213
1901	1	1.0004001600640257e-4	2214
1902	1	1.0004001600640257e-4	2215
1903	1	1.0004001600640257e-4	2216
1904	1	1.0004001600640257e-4	2217
1905	1	1.0004001600640257e-4	2218
1906	1	1.0004001600640257e-4	2219
1907	1	1.0004001600640257e-4	2220
1908	1	1.0004001600640257e-4	2221
1909	1	1.0004001600640257e-4	2222
1910	1	1.0004001600640257e-4	2223
1911	1	1.0004001600640257e-4	2224
1912	1	1.0004001600640257e-4	2225
1913	1	1.0004001600640257e-4	2226
1914	1	1.0004001600640257e-4	2227
1915	1	1.0004001600640257e-4	2228
1916	1	1.0004001600640257e-4	2229
1917	1	1.0004001600640257e-4	2230
1918	1	1.0004001600640257e-4	2231
1919	1	1.0004001600640257e-4	2232
1920	1	1.0004001600640257e-4	2233
1921	1	1.0004001600640257e-4	2234
1922	1	1.0004001600640257e-4	2235
1923	1	1.0004001600640257e-4	2236
1925	1	1.0004001600640257e-4	2237
1926	1	1.0004001600640257e-4	2238
1927	1	1.0004001600640257e-4	2239
1928	1	1.0004001600640257e-4	2240
1929	1	1.0004001600640257e-4	2241
1930	1	1.0004001600640257e-4	2242
1931	1	1.0004001600640257e-4	2243
1932	1	1.0004001600640257e-4	2244
1933	1	1.0004001600640257e-4	2245
1934	1	1.0004001600640257e-4	2246
1935	1	1.0004001600640257e-4	2247
1936	1	1.0004001600640257e-4	2248
1937	1	1.0004001600640257e-4	2249
1938	1	1.0004001600640257e-4	2250
1939	1	1.0004001600640257e-4	2251
1940	1	1.0004001600640257e-4	2252
1941	1	1.0004001600640257e-4	2253
1942	1	1.0004001600640257e-4	2254
1943	1	1.0004001600640257e-4	2255
1944	1	1.0004001600640257e-4	2256
1945	1	1.0004001600640257e-4	2257
1946	1	1.0004001600640257e-4	2258
1947	1	1.0004001600640257e-4	2259
1948	1	1.0004001600640257e-4	2260
1949	1	1.0004001600640257e-4	2261
1950	1	1.0004001600640257e-4	2262
1951	1	1.0004001600640257e-4	2263
1952	1	1.0004001600640257e-4	2264
1953	1	1.0004001600640257e-4	2265
1954	1	1.0004001600640257e-4	2266
1955	1	1.0004001600640257e-4	2267
1956	1	1.0004001600640257e-4	2268
1957	1	1.0004001600640257e-4	2269
1958	1	1.0004001600640257e-4	2270
1959	1	1.0004001600640257e-4	2271
1960	1	1.0004001600640257e-4	2272
1961	1	1.0004001600640257e-4	2273
1962	1	1.0004001600640257e-4	2274
1963	1	1.0004001600640257e-4	2275
1964	1	1.0004001600640257e-4	2276
1965	1	1.0004001600640257e-4	2277
1966	1	1.0004001600640257e-4	2278
1967	1	1.0004001600640257e-4	2279
1968	1	1.0004001600640257e-4	2280
1969	1	1.0004001600640257e-4	2281
1970	1	1.0004001600640257e-4	2282
1971	1	1.0004001600640257e-4	2283
1972	1	1.0004001600640257e-4	2284
1973	1	1.0004001600640257e-4	2285
1974	1	1.0004001600640257e-4	2286
1975	1	1.0004001600640257e-4	2287
1976	1	1.0004001600640257e-4	2288
1977	1	1.0004001600640257e-4	2289
1978	1	1.0004001600640257e-4	2290
1979	1	1.0004001600640257e-4	2291
1980	1	1.0004001600640257e-4	2292
1981	1	1.0004001600640257e-4	2293
1982	1	1.0004001600640257e-4	2294
1983	1	1.0004001600640257e-4	2295
1985	1	1.0004001600640257e-4	2296
1986	1	1.0004001600640257e-4	2297
1987	1	1.0004001600640257e-4	2298
1988	1	1.0004001600640257e-4	2299
1989	1	1.0004001600640257e-4	2300
1990	1	1.0004001600640257e-4	2301
1991	1	1.0004001600640257e-4	2302
1993	1	1.0004001600640257e-4	2303
1994	1	1.0004001600640257e-4	2304
1995	1	1.0004001600640257e-4	2305
1996	1	1.0004001600640257e-4	2306
1997	1	1.0004001600640257e-4	2307
1998	1	1.0004001600640257e-4	2308
1999	1	1.0004001600640257e-4	2309
2000	1	1.0004001600640257e-4	2310
2001	1	1.0004001600640257e-4	2311
2002	1	1.0004001600640257e-4	2312
2003	1	1.0004001600640257e-4	2313
2004	1	1.0004001600640257e-4	2314
2005	1	1.0004001600640257e-4	2315
2006	1	1.0004001600640257e-4	2316
2007	1	1.0004001600640257e-4	2317
2008	1	1.0004001600640257e-4	2318
2009	1	1.0004001600640257e-4	2319
2010	1	1.0004001600640257e-4	2320
2011	1	1.0004001600640257e-4	2321
2012	1	1.0004001600640257e-4	2322
2013	1	1.0004001600640257e-4	2323
2014	1	1.0004001600640257e-4	2324
2015	1	1.0004001600640257e-4	2325
2016	1	1.0004001600640257e-4	2326
2017	1	1.0004001600640257e-4	2327
2018	1	1.0004001600640257e-4	2328
2020	1	1.0004001600640257e-4	2329
2021	1	1.0004001600640257e-4	2330
2022	1	1.0004001600640257e-4	2331
2023	1	1.0004001600640257e-4	2332
2024	1	1.0004001600640257e-4	2333
2025	1	1.0004001600640257e-4	2334
2026	1	1.0004001600640257e-4	2335
2027	1	1.0004001600640257e-4	2336
2028	1	1.0004001600640257e-4	2337
2029	1	1.0004001600640257e-4	2338
2030	1	1.0004001600640257e-4	2339
2032	1	1.0004001600640257e-4	2340
2034	1	1.0004001600640257e-4	2341
2035	1	1.0004001600640257e-4	2342
2036	1	1.0004001600640257e-4	2343
2038	1	1.0004001600640257e-4	2344
2040	1	1.0004001600640257e-4	2345
2041	1	1.0004001600640257e-4	2346
2042	1	1.0004001600640257e-4	2347
2043	1	1.0004001600640257e-4	2348
2044	1	1.0004001600640257e-4	2349
2045	1	1.0004001600640257e-4	2350
2046	1	1.0004001600640257e-4	2351
2047	1	1.0004001600640257e-4	2352
2048	1	1.0004001600640257e-4	2353
2049	1	1.0004001600640257e-4	2354
2050	1	1.0004001600640257e-4	2355
2051	1	1.0004001600640257e-4	2356
2052	1	1.0004001600640257e-4	2357
2053	1	1.0004001600640257e-4	2358
2054	1	1.0004001600640257e-4	2359
2056	1	1.0004001600640257e-4	2360
2057	1	1.0004001600640257e-4	2361
2058	1	1.0004001600640257e-4	2362
2059	1	1.0004001600640257e-4	2363
2060	1	1.0004001600640257e-4	2364
2061	1	1.0004001600640257e-4	2365
2062	1	1.0004001600640257e-4	2366
2063	1	1.0004001600640257e-4	2367
2064	1	1.0004001600640257e-4	2368
2065	1	1.0004001600640257e-4	2369
2066	1	1.0004001600640257e-4	2370
2067	1	1.0004001600640257e-4	2371
2068	1	1.0004001600640257e-4	2372
2069	1	1.0004001600640257e-4	2373
2070	1	1.0004001600640257e-4	2374
2071	1	1.0004001600640257e-4	2375
2072	1	1.0004001600640257e-4	2376
2073	1	1.0004001600640257e-4	2377
2074	1	1.0004001600640257e-4	2378
2075	1	1.0004001600640257e-4	2379
2076	1	1.0004001600640257e-4	2380
2077	1	1.0004001600640257e-4	2381
2078	1	1.0004001600640257e-4	2382
2079	1	1.0004001600640257e-4	2383
2080	1	1.0004001600640257e-4	2384
2081	1	1.0004001600640257e-4	2385
2082	1	1.0004001600640257e-4	2386
2083	1	1.0004001600640257e-4	2387
2084	1	1.0004001600640257e-4	2388
2085	1	1.0004001600640257e-4	2389
2086	1	1.0004001600640257e-4	2390
2087	1	1.0004001600640257e-4	2391
2088	1	1.0004001600640257e-4	2392
2089	1	1.0004001600640257e-4	2393
2090	1	1.0004001600640257e-4	2394
2091	1	1.0004001600640257e-4	2395
2092	1	1.0004001600640257e-4	2396
2093	1	1.0004001600640257e-4	2397
2094	1	1.0004001600640257e-4	2398
2095	1	1.0004001600640257e-4	2399
2096	1	1.0004001600640257e-4	2400
2097	1	1.0004001600640257e-4	2401
2098	1	1.0004001600640257e-4	2402
2099	1	1.0004001600640257e-4	2403
2101	1	1.0004001600640257e-4	2404
2102	1	1.0004001600640257e-4	2405
2103	1	1.0004001600640257e-4	2406
2104	1	1.0004001600640257e-4	2407
2105	1	1.0004001600640257e-4	2408
2106	1	1.0004001600640257e-4	2409
2107	1	1.0004001600640257e-4	2410
2108	1	1.0004001600640257e-4	2411
2109	1	1.0004001600640257e-4	2412
2110	1	1.0004001600640257e-4	2413
2111	1	1.0004001600640257e-4	2414
2112	1	1.0004001600640257e-4	2415
2114	1	1.0004001600640257e-4	2416
2116	1	1.0004001600640257e-4	2417
2117	1	1.0004001600640257e-4	2418
2118	1	1.0004001600640257e-4	2419
2119	1	1.0004001600640257e-4	2420
2120	1	1.0004001600640257e-4	2421
2121	1	1.0004001600640257e-4	2422
2122	1	1.0004001600640257e-4	2423
2123	1	1.0004001600640257e-4	2424
2124	1	1.0004001600640257e-4	2425
2125	1	1.0004001600640257e-4	2426
2126	1	1.0004001600640257e-4	2427
2127	1	1.0004001600640257e-4	2428
2128	1	1.0004001600640257e-4	2429
2129	1	1.0004001600640257e-4	2430
2130	1	1.0004001600640257e-4	2431
2131	1	1.0004001600640257e-4	2432
2133	1	1.0004001600640257e-4	2433
2134	1	1.0004001600640257e-4	2434
2135	1	1.0004001600640257e-4	2435
2136	1	1.0004001600640257e-4	2436
2137	1	1.0004001600640257e-4	2437
2138	1	1.0004001600640257e-4	2438
2139	1	1.0004001600640257e-4	2439
2140	1	1.0004001600640257e-4	2440
2141	1	1.0004001600640257e-4	2441
2142	1	1.0004001600640257e-4	2442
2143	1	1.0004001600640257e-4	2443
2144	1	1.0004001600640257e-4	2444
2145	1	1.0004001600640257e-4	2445
2146	1	1.0004001600640257e-4	2446
2147	1	1.0004001600640257e-4	2447
2148	1	1.0004001600640257e-4	2448
2149	1	1.0004001600640257e-4	2449
2150	1	1.0004001600640257e-4	2450
2151	1	1.0004001600640257e-4	2451
2152	1	1.0004001600640257e-4	2452
2153	1	1.0004001600640257e-4	2453
2154	1	1.0004001600640257e-4	2454
2155	1	1.0004001600640257e-4	2455
2156	1	1.0004001600640257e-4	2456
2157	1	1.0004001600640257e-4	2457
2158	1	1.0004001600640257e-4	2458
2159	1	1.0004001600640257e-4	2459
2160	1	1.0004001600640257e-4	2460
2161	1	1.0004001600640257e-4	2461
2162	1	1.0004001600640257e-4	2462
2163	1	1.0004001600640257e-4	2463
2165	1	1.0004001600640257e-4	2464
2166	1	1.0004001600640257e-4	2465
2167	1	1.0004001600640257e-4	2466
2169	1	1.0004001600640257e-4	2467
2170	1	1.0004001600640257e-4	2468
2171	1	1.0004001600640257e-4	2469
2172	1	1.0004001600640257e-4	2470
2173	1	1.0004001600640257e-4	2471
2174	1	1.0004001600640257e-4	2472
2175	1	1.0004001600640257e-4	2473
2176	1	1.0004001600640257e-4	2474
2177	1	1.0004001600640257e-4	2475
2178	1	1.0004001600640257e-4	2476
2179	1	1.0004001600640257e-4	2477
2180	1	1.0004001600640257e-4	2478
2181	1	1.0004001600640257e-4	2479
2182	1	1.0004001600640257e-4	2480
2183	1	1.0004001600640257e-4	2481
2184	1	1.0004001600640257e-4	2482
2185	1	1.0004001600640257e-4	2483
2186	1	1.0004001600640257e-4	2484
2187	1	1.0004001600640257e-4	2485
2188	1	1.0004001600640257e-4	2486
2189	1	1.0004001600640257e-4	2487
2190	1	1.0004001600640257e-4	2488
2191	1	1.0004001600640257e-4	2489
2192	1	1.0004001600640257e-4	2490
2193	1	1.0004001600640257e-4	2491
2194	1	1.0004001600640257e-4	2492
2195	1	1.0004001600640257e-4	2493
2196	1	1.0004001600640257e-4	2494
2197	1	1.0004001600640257e-4	2495
2198	1	1.0004001600640257e-4	2496
2200	1	1.0004001600640257e-4	2497
2201	1	1.0004001600640257e-4	2498
2202	1	1.0004001600640257e-4	2499
2203	1	1.0004001600640257e-4	2500
2204	1	1.0004001600640257e-4	2501
2205	1	1.0004001600640257e-4	2502
2206	1	1.0004001600640257e-4	2503
2207	1	1.0004001600640257e-4	2504
2208	1	1.0004001600640257e-4	2505
2209	1	1.0004001600640257e-4	2506
2210	1	1.0004001600640257e-4	2507
2211	1	1.0004001600640257e-4	2508
2212	1	1.0004001600640257e-4	2509
2213	1	1.0004001600640257e-4	2510
2214	1	1.0004001600640257e-4	2511
2215	1	1.0004001600640257e-4	2512
2216	1	1.0004001600640257e-4	2513
2217	1	1.0004001600640257e-4	2514
2218	1	1.0004001600640257e-4	2515
2219	1	1.0004001600640257e-4	2516
2220	1	1.0004001600640257e-4	2517
2221	1	1.0004001600640257e-4	2518
2222	1	1.0004001600640257e-4	2519
2224	1	1.0004001600640257e-4	2520
2225	1	1.0004001600640257e-4	2521
2226	1	1.0004001600640257e-4	2522
2227	1	1.0004001600640257e-4	2523
2228	1	1.0004001600640257e-4	2524
2229	1	1.0004001600640257e-4	2525
2231	1	1.0004001600640257e-4	2526
2232	1	1.0004001600640257e-4	2527
2233	1	1.0004001600640257e-4	2528
2234	1	1.0004001600640257e-4	2529
2235	1	1.0004001600640257e-4	2530
2236	1	1.0004001600640257e-4	2531
2237	1	1.0004001600640257e-4	2532
2238	1	1.0004001600640257e-4	2533
2239	1	1.0004001600640257e-4	2534
2240	1	1.0004001600640257e-4	2535
2241	1	1.0004001600640257e-4	2536
2242	1	1.0004001600640257e-4	2537
2243	1	1.0004001600640257e-4	2538
2244	1	1.0004001600640257e-4	2539
2245	1	1.0004001600640257e-4	2540
2246	1	1.0004001600640257e-4	2541
2247	1	1.0004001600640257e-4	2542
2248	1	1.0004001600640257e-4	2543
2249	1	1.0004001600640257e-4	2544
2250	1	1.0004001600640257e-4	2545
2251	1	1.0004001600640257e-4	2546
2252	1	1.0004001600640257e-4	2547
2253	1	1.0004001600640257e-4	2548
2254	1	1.0004001600640257e-4	2549
2255	1	1.0004001600640257e-4	2550
2256	1	1.0004001600640257e-4	2551
2257	1	1.0004001600640257e-4	2552
2258	1	1.0004001600640257e-4	2553
2259	1	1.0004001600640257e-4	2554
2260	1	1.0004001600640257e-4	2555
2261	1	1.0004001600640257e-4	2556
2262	1	1.0004001600640257e-4	2557
2263	1	1.0004001600640257e-4	2558
2264	1	1.0004001600640257e-4	2559
2265	1	1.0004001600640257e-4	2560
2266	1	1.0004001600640257e-4	2561
2267	1	1.0004001600640257e-4	2562
2268	1	1.0004001600640257e-4	2563
2269	1	1.0004001600640257e-4	2564
2270	1	1.0004001600640257e-4	2565
2271	1	1.0004001600640257e-4	2566
2272	1	1.0004001600640257e-4	2567
2273	1	1.0004001600640257e-4	2568
2274	1	1.0004001600640257e-4	2569
2275	1	1.0004001600640257e-4	2570
2276	1	1.0004001600640257e-4	2571
2277	1	1.0004001600640257e-4	2572
2278	1	1.0004001600640257e-4	2573
2279	1	1.0004001600640257e-4	2574
2280	1	1.0004001600640257e-4	2575
2281	1	1.0004001600640257e-4	2576
2282	1	1.0004001600640257e-4	2577
2283	1	1.0004001600640257e-4	2578
2284	1	1.0004001600640257e-4	2579
2285	1	1.0004001600640257e-4	2580
2286	1	1.0004001600640257e-4	2581
2287	1	1.0004001600640257e-4	2582
2288	1	1.0004001600640257e-4	2583
2289	1	1.0004001600640257e-4	2584
2290	1	1.0004001600640257e-4	2585
2291	1	1.0004001600640257e-4	2586
2292	1	1.0004001600640257e-4	2587
2293	1	1.0004001600640257e-4	2588
2294	1	1.0004001600640257e-4	2589
2295	1	1.0004001600640257e-4	2590
2296	1	1.0004001600640257e-4	2591
2297	1	1.0004001600640257e-4	2592
2298	1	1.0004001600640257e-4	2593
2299	1	1.0004001600640257e-4	2594
2300	1	1.0004001600640257e-4	2595
2301	1	1.0004001600640257e-4	2596
2302	1	1.0004001600640257e-4	2597
2303	1	1.0004001600640257e-4	2598
2304	1	1.0004001600640257e-4	2599
2305	1	1.0004001600640257e-4	2600
2306	1	1.0004001600640257e-4	2601
2307	1	1.0004001600640257e-4	2602
2308	1	1.0004001600640257e-4	2603
2309	1	1.0004001600640257e-4	2604
2310	1	1.0004001600640257e-4	2605
2311	1	1.0004001600640257e-4	2606
2312	1	1.0004001600640257e-4	2607
2314	1	1.0004001600640257e-4	2608
2315	1	1.0004001600640257e-4	2609
2316	1	1.0004001600640257e-4	2610
2317	1	1.0004001600640257e-4	2611
2318	1	1.0004001600640257e-4	2612
2319	1	1.0004001600640257e-4	2613
2320	1	1.0004001600640257e-4	2614
2321	1	1.0004001600640257e-4	2615
2322	1	1.0004001600640257e-4	2616
2324	1	1.0004001600640257e-4	2617
2325	1	1.0004001600640257e-4	2618
2326	1	1.0004001600640257e-4	2619
2327	1	1.0004001600640257e-4	2620
2328	1	1.0004001600640257e-4	2621
2329	1	1.0004001600640257e-4	2622
2330	1	1.0004001600640257e-4	2623
2331	1	1.0004001600640257e-4	2624
2334	1	1.0004001600640257e-4	2625
2335	1	1.0004001600640257e-4	2626
2336	1	1.0004001600640257e-4	2627
2337	1	1.0004001600640257e-4	2628
2338	1	1.0004001600640257e-4	2629
2339	1	1.0004001600640257e-4	2630
2340	1	1.0004001600640257e-4	2631
2341	1	1.0004001600640257e-4	2632
2343	1	1.0004001600640257e-4	2633
2344	1	1.0004001600640257e-4	2634
2345	1	1.0004001600640257e-4	2635
2346	1	1.0004001600640257e-4	2636
2347	1	1.0004001600640257e-4	2637
2348	1	1.0004001600640257e-4	2638
2349	1	1.0004001600640257e-4	2639
2350	1	1.0004001600640257e-4	2640
2351	1	1.0004001600640257e-4	2641
2352	1	1.0004001600640257e-4	2642
2353	1	1.0004001600640257e-4	2643
2354	1	1.0004001600640257e-4	2644
2355	1	1.0004001600640257e-4	2645
2356	1	1.0004001600640257e-4	2646
2357	1	1.0004001600640257e-4	2647
2358	1	1.0004001600640257e-4	2648
2359	1	1.0004001600640257e-4	2649
2360	1	1.0004001600640257e-4	2650
2361	1	1.0004001600640257e-4	2651
2362	1	1.0004001600640257e-4	2652
2363	1	1.0004001600640257e-4	2653
2364	1	1.0004001600640257e-4	2654
2365	1	1.0004001600640257e-4	2655
2366	1	1.0004001600640257e-4	2656
2367	1	1.0004001600640257e-4	2657
2368	1	1.0004001600640257e-4	2658
2369	1	1.0004001600640257e-4	2659
2370	1	1.0004001600640257e-4	2660
2371	1	1.0004001600640257e-4	2661
2372	1	1.0004001600640257e-4	2662
2373	1	1.0004001600640257e-4	2663
2374	1	1.0004001600640257e-4	2664
2375	1	1.0004001600640257e-4	2665
2376	1	1.0004001600640257e-4	2666
2377	1	1.0004001600640257e-4	2667
2378	1	1.0004001600640257e-4	2668
2379	1	1.0004001600640257e-4	2669
2380	1	1.0004001600640257e-4	2670
2381	1	1.0004001600640257e-4	2671
2382	1	1.0004001600640257e-4	2672
2383	1	1.0004001600640257e-4	2673
2384	1	1.0004001600640257e-4	2674
2385	1	1.0004001600640257e-4	2675
2386	1	1.0004001600640257e-4	2676
2387	1	1.0004001600640257e-4	2677
2389	1	1.0004001600640257e-4	2678
2390	1	1.0004001600640257e-4	2679
2391	1	1.0004001600640257e-4	2680
2392	1	1.0004001600640257e-4	2681
2393	1	1.0004001600640257e-4	2682
2394	1	1.0004001600640257e-4	2683
2395	1	1.0004001600640257e-4	2684
2396	1	1.0004001600640257e-4	2685
2397	1	1.0004001600640257e-4	2686
2398	1	1.0004001600640257e-4	2687
2400	1	1.0004001600640257e-4	2688
2401	1	1.0004001600640257e-4	2689
2402	1	1.0004001600640257e-4	2690
2403	1	1.0004001600640257e-4	2691
2405	1	1.0004001600640257e-4	2692
2406	1	1.0004001600640257e-4	2693
2407	1	1.0004001600640257e-4	2694
