mu_freq_seq_r	mu_freq_seq_s
0.008264462809917356	0.0027548209366391185
0.00546448087431694	0.00546448087431694
0.008152173913043478	0.010869565217391304
0.00847457627118644	0
0	0
0.008426966292134831	0.0056179775280898875
0.013888888888888888	0.005555555555555556
0.01662049861495845	0
0.005681818181818182	0.005681818181818182
0.013812154696132596	0.0027624309392265192
0.011111111111111112	0
0.008287292817679558	0.0027624309392265192
0	0.002840909090909091
0.0056179775280898875	0
0.005555555555555556	0.002777777777777778
0.011299435028248588	0.002824858757062147
0.00558659217877095	0
0.011142061281337047	0
0.008595988538681949	0
0.002785515320334262	0.002785515320334262
0.005571030640668524	0
0.011235955056179775	0
0	0.0028328611898017
0.00554016620498615	0
0.005649717514124294	0.005649717514124294
0.005649717514124294	0.005649717514124294
0.008450704225352112	0.005633802816901409
0.005649717514124294	0.005649717514124294
0.008356545961002786	0.002785515320334262
0	0
0.011299435028248588	0.005649717514124294
0.0028169014084507044	0.0028169014084507044
0.011142061281337047	0.005571030640668524
0.011299435028248588	0.002824858757062147
0.008333333333333333	0
0.002785515320334262	0.005571030640668524
0.008403361344537815	0
0.008426966292134831	0.0028089887640449437
0.014164305949008499	0
0.011204481792717087	0.0056022408963585435
0.0055248618784530384	0.0027624309392265192
0.008379888268156424	0.002793296089385475
0.011111111111111112	0.002777777777777778
0.008356545961002786	0.002785515320334262
0.011142061281337047	0
0.0056022408963585435	0
0.0028011204481792717	0.011204481792717087
0.00558659217877095	0.008379888268156424
0.005633802816901409	0.0028169014084507044
0.0056022408963585435	0
0.013966480446927373	0.008379888268156424
0.00554016620498615	0.002770083102493075
0.00558659217877095	0
0.013812154696132596	0
0.00847457627118644	0.005649717514124294
0.008522727272727272	0.002840909090909091
0.011019283746556474	0.0027548209366391185
0.0056657223796034	0.0084985835694051
0	0
0.011204481792717087	0.0028011204481792717
0.01675977653631285	0.00558659217877095
0.01971830985915493	0.005633802816901409
0.0056179775280898875	0.0028089887640449437
0.011204481792717087	0.0028011204481792717
0.0056657223796034	0.0084985835694051
0.002777777777777778	0.002777777777777778
0.011396011396011397	0.002849002849002849
0.008450704225352112	0.0028169014084507044
0.014164305949008499	0.0028328611898017
0.0111731843575419	0.008379888268156424
0.0028089887640449437	0
0.011111111111111112	0
0.011049723756906077	0.0055248618784530384
0.008333333333333333	0.002777777777777778
0.011142061281337047	0
0	0.0056022408963585435
0	0.002785515320334262
0.0028011204481792717	0.011204481792717087
0.0056179775280898875	0.008426966292134831
0.019498607242339833	0.002785515320334262
0.011142061281337047	0.008356545961002786
0.0055248618784530384	0
0.008310249307479225	0.00554016620498615
0.00546448087431694	0.00819672131147541
0.008356545961002786	0
0.008333333333333333	0
0.005555555555555556	0.005555555555555556
0.008426966292134831	0.008426966292134831
0.0028089887640449437	0.0056179775280898875
